id,slug,nom,cp,ville,adresse,departement
"f9888610-170a-442c-ad57-54625fb4e389","sonova-audiological-care-france-sas-saint-magne-de-castillon-5453","SONOVA AUDIOLOGICAL CARE FRANCE SAS","33350","SAINT-MAGNE-DE-CASTILLON","1 AVENUE DE L'EUROPE","33"
"1db27be9-f894-412b-8b38-a976859fec5c","sonova-audiological-care-france-sas-49300-cholet","SONOVA AUDIOLOGICAL CARE FRANCE SAS","49300","Cholet","10  PL DU MAIL","49"
"9796b560-489d-4535-8d04-289651501b19","amplifon-france-49124-saint-barthelemy-d-anjou","AMPLIFON FRANCE","49124","Saint-Barthélemy-d'Anjou","16  RTE D'ANGERS","49"
"76c39ae8-928b-4b4d-849d-9a529c84ad7d","sonova-audiological-care-france-sas-50170-pontorson","SONOVA AUDIOLOGICAL CARE FRANCE SAS","50170","Pontorson","45  RUE COUESNON","50"
"5bdb39b0-caa1-4b24-980f-fc8e7b0ef9e5","sonova-audiological-care-france-sas-50600-saint-hilaire-du-harcouet","SONOVA AUDIOLOGICAL CARE FRANCE SAS","50600","Saint-Hilaire-du-Harcouët","13  AV DU MARECHAL LECLERC","50"
"4d9d6e35-cef4-4bfc-9142-a473848ffc09","sonova-audiological-care-france-sas-50300-avranches","SONOVA AUDIOLOGICAL CARE FRANCE SAS","50300","Avranches","27  RUE DE LA CONSTITUTION","50"
"244b52e1-6428-4f97-9943-1226d12fe2e8","amplifon-france-33000-bordeaux","AMPLIFON FRANCE","33000","Bordeaux","43  RUE FONDAUDEGE","33"
"65bb7ea0-3453-435e-9e1a-60930134371f","sonova-audiological-care-france-sas-33850-leognan","SONOVA AUDIOLOGICAL CARE FRANCE SAS","33850","Léognan","3  CRS MAL DE LATTRE DE TASSIGNY","33"
"44f24395-4526-4ce7-b748-7e322d2d0fb3","amplifon-france-40000-mont-de-marsan","AMPLIFON FRANCE","40000","Mont-de-Marsan","122  BD DE LA REPUBLIQUE","40"
"5312e183-47bb-4f90-8f7b-327071c0882f","amplifon-france-43000-le-puy-en-velay","AMPLIFON FRANCE","43000","Le Puy-en-Velay","33  PL DU BREUIL","43"
"63c10526-7a7c-4d30-8097-5abdecab9c95","sonova-audiological-care-france-sas-38510","SONOVA AUDIOLOGICAL CARE FRANCE SAS","38510","","Zone ARTISANALE DU LANTEY","38"
"abea8384-4c66-419e-9b18-92cbbcbe47fa","amplifon-france-44500-la-baule-escoublac","AMPLIFON FRANCE","44500","La Baule-Escoublac","25  ALL DES PETRELS","44"
"6a932cad-6956-4745-8492-7b872e882189","sas-sonova-audiological-care-france-34500","SAS SONOVA AUDIOLOGICAL CARE FRANCE","34500","","2 Boulevard JEAN BOUIN","34"
"1c46da9b-ba15-42d4-9a7e-90260d442531","sonova-audiological-care-france-sas-56240-plouay","SONOVA AUDIOLOGICAL CARE FRANCE SAS","56240","Plouay","9  RUE DU GENERAL DE GAULLE","56"
"78b7e72a-7fd8-4f96-9dfd-f82933663e8f","amplifon-france-56000-vannes","AMPLIFON FRANCE","56000","Vannes","RUE DOCTEUR JOSEPH AUDIC","56"
"b291f2e1-2fdf-416f-a4e7-ce0c6b78fe07","amplifon-france-35760-saint-gregoire","AMPLIFON FRANCE","35760","Saint-Grégoire","9  BD DE LA BOUTIERE","35"
"737896cd-0e1e-4b73-ace3-4e7c2dac991a","sonova-audiological-care-france-sas-57050-longeville-les-metz","SONOVA AUDIOLOGICAL CARE FRANCE SAS","57050","Longeville-lès-Metz","96  RUE DU GENERAL DE GAULLE","57"
"29ffcef9-2aef-4195-ab05-f57940b93d21","amplifon-france-58200-cosne-cours-sur-loire","AMPLIFON FRANCE","58200","Cosne-Cours-sur-Loire","14  BD DE LA REPUBLIQUE","58"
"cb4d2c21-9f3b-4b14-90be-0a9c20bb1efb","amplifon-france-39000-lons-le-saunier","AMPLIFON FRANCE","39000","Lons-le-Saunier","11  PL DE L HOTEL DE VILLE","39"
"2780e746-d7f4-4c48-a462-5c5ca48c749f","amplifon-france-44150-ancenis-saint-gereon","AMPLIFON FRANCE","44150","Ancenis-Saint-Géréon","150  AV FRANCIS ROBERT","44"
"3645f48d-e635-4f6a-9c81-0efc63c35a09","sonova-audiological-care-france-sas-40260-castets","SONOVA AUDIOLOGICAL CARE FRANCE SAS","40260","Castets","48  RUE SAINTE HELENE","40"
"3253bdf5-ce69-406f-90cf-18d44d2ad9ae","amplifon-france-44700-orvault","AMPLIFON FRANCE","44700","Orvault","1  RUE DU RAFFUNEAU","44"
"7899782b-1ee2-486d-9a51-04d8c4d1391c","amplifon-france-33200-bordeaux","AMPLIFON FRANCE","33200","Bordeaux","RUE BELLUS MAREILHAC","33"
"67a29397-9b7d-42de-a6a4-132b5cf45641","amplifon-france-40390-saint-martin-de-seignanx","AMPLIFON FRANCE","40390","Saint-Martin-de-Seignanx","ALL DE PETIT PIERRE","40"
"4c84e7d7-695d-4e8e-91fc-92ad79d95404","amplifon-france-59140-dunkerque","AMPLIFON FRANCE","59140","Dunkerque","11  RUE THIERS","59"
"db84f71a-2a64-4528-95a8-29ef91c7b719","handi-move-hauts-de-france-hesdin-la-foret-0026","HANDI-MOVE HAUTS DE FRANCE","62140","HESDIN-LA-FORET","9 BOULEVARD SEBASTOPOL","62"
"5909de26-bd8b-4ce3-9528-8264215e9db7","sas-sonova-audiological-care-france-44240","SAS SONOVA AUDIOLOGICAL CARE FRANCE","44240","","31 Rue HERVE LE GUYADER","44"
"5796b59d-82af-4fe0-8423-cc07ba6422a3","audilab-val-de-france-audilab-41260","AUDILAB VAL DE FRANCE - AUDILAB","41260","","6 Rue PROFESSEUR PHILIPPE MAUPAS","41"
"7c125532-5b1e-460e-b966-9b28169f66d2","amplifon-france-35000-rennes","AMPLIFON FRANCE","35000","Rennes","22  RUE DU MARECHAL JOFFRE","35"
"0e93cbd0-a48c-4f5c-bb8e-b6f2904bf411","amplifon-france-42300-roanne","AMPLIFON FRANCE","42300","Roanne","4  PL DES PROMENADES POPULLE","42"
"f4b8bbbe-3276-489d-9180-22bcc3e6be1f","audilab-val-de-france-41000-2","AUDILAB VAL DE FRANCE","41000","","5 Rue DU COLONEL DE MONTLAUR","41"
"715cf68b-87fc-4f06-a7d7-cc6003c2be50","sonova-audiological-care-france-sas-39140-bletterans","SONOVA AUDIOLOGICAL CARE FRANCE SAS","39140","Bletterans","3  RUE LOUIS LE GRAND","39"
"714a73d1-c5ff-40d9-aa75-d3560b904cd3","sonova-audiological-care-france-sas-62000-arras","SONOVA AUDIOLOGICAL CARE FRANCE SAS","62000","Arras","15  RUE PASTEUR","62"
"4945d95c-ddf5-4f2a-b8fe-968827234c65","amplifon-france-40200-mimizan","AMPLIFON FRANCE","40200","Mimizan","1  RTE DE BALESTE","40"
"8e89dd65-a7a5-4a86-9264-6cc10823f5c9","sas-sonova-audiologi-care-france-63700","SAS SONOVA AUDIOLOGI CARE FRANCE","63700","","192 Rue JEAN JAURES","63"
"82512025-278a-43b9-9aa4-66f5b8157084","amplifon-france-63100-clermont-ferrand","AMPLIFON FRANCE","63100","Clermont-Ferrand","74  AV DE LA REPUBLIQUE","63"
"5387433f-bbf3-418a-97ca-5b9c0179d22e","amplifon-france-63500-issoire","AMPLIFON FRANCE","63500","Issoire","5  RUE DE LA PLACE D ESPAGNE","63"
"e53a7cea-f535-4321-b708-204fa7a838f6","amplifon-france-44115-basse-goulaine","AMPLIFON FRANCE","44115","Basse-Goulaine","5  RUE DE LA VIEILLE CURE","44"
"cf2aadbf-564e-4d0a-befc-da83b0e0e738","sonova-audiological-care-france-sas-64700-hendaye","SONOVA AUDIOLOGICAL CARE FRANCE SAS","64700","Hendaye","PL DE LA REPUBLIQUE","64"
"d35cdd4b-1d23-4285-a211-2bab10e40cda","amplifon-france-44220-coueron","AMPLIFON FRANCE","44220","Couëron","3  PL CHARLES GIDE","44"
"32f0beef-1947-4200-893f-43966b264033","amplifon-france-66130-ille-sur-tet","AMPLIFON FRANCE","66130","Ille-sur-Têt","10  AV JEAN JAURES","66"
"7eadaf30-0f1f-4486-a805-7db67224ef8c","amplifon-france-47200-marmande","AMPLIFON FRANCE","47200","Marmande","60  RUE DE LA REPUBLIQUE","47"
"4a0ffeee-23b4-413f-84ec-4c77f7df9b60","amplifon-france-66000-perpignan","AMPLIFON FRANCE","66000","Perpignan","9  RUE CAMILLE DESMOULINS","66"
"4b0428b1-278d-437d-8aae-4831e2a66283","amplifon-france-67400-illkirch-graffenstaden","AMPLIFON FRANCE","67400","Illkirch-Graffenstaden","237  RTE DE LYON","67"
"85c860c4-3ca1-4d42-99cb-2f6b9eff41d0","amplifon-france-67150-erstein","AMPLIFON FRANCE","67150","Erstein","14  PL DE L HOTEL DE VILLE","67"
"8a17d060-bba3-4cbf-9cc4-aa4852a1c238","amplifon-france-54100-nancy","AMPLIFON FRANCE","54100","Nancy","199  RUE JULIE VICTOIRE DAUBIE","54"
"38203868-503c-4215-b64e-7448c1290032","amplifon-france-54190-villerupt","AMPLIFON FRANCE","54190","Villerupt","14  RUE CARNOT","54"
"71c08280-d342-468f-b340-bae6e47d536e","sonova-audiological-care-france-sas-50400-granville","SONOVA AUDIOLOGICAL CARE FRANCE SAS","50400","Granville","98  RUE MARIE FOUGERAY","50"
"745bed85-3661-49d6-93e5-2a333f9bb508","amplifon-france-67000-strasbourg-2","AMPLIFON FRANCE","67000","Strasbourg","46  AV DES VOSGES","67"
"3a3b2302-86de-45bb-91f7-8b2e2bbf036b","sonova-audiological-care-france-sas-50800-villedieu-les-poeles-rouffigny","SONOVA AUDIOLOGICAL CARE FRANCE SAS","50800","Villedieu-les-Poêles-Rouffigny","15  RUE CARNOT","50"
"786288b8-aab4-4832-8d0c-264f0e5a9c06","sonova-audiological-care-france-sas-56270-ploemeur","SONOVA AUDIOLOGICAL CARE FRANCE SAS","56270","Ploemeur","21  PL DE L EGLISE","56"
"3491085f-50ba-436c-b436-2ccc6c8d821d","amplifon-france-58300-decize","AMPLIFON FRANCE","58300","Decize","33  RUE DE LA REPUBLIQUE","58"
"e61e97a3-9414-473f-b30b-8f8cdb1fd421","audilab-val-de-france-45770-saran","AUDILAB VAL DE FRANCE","45770","Saran","2198  RTE NATIONALE 20","45"
"802c2a17-c905-42ab-a17d-3e6190bfaa09","sas-sonova-audiological-care-france-52300","SAS SONOVA AUDIOLOGICAL CARE FRANCE","52300","","Avenue DE LORRAINE","52"
"c3a734d7-0762-4a18-b540-3b9096c8d0bd","sonova-audiological-care-france-sas-46000-cahors","SONOVA AUDIOLOGICAL CARE FRANCE SAS","46000","Cahors","1134  CHE DU BARTASSEC","46"
"aed5a7e2-45ac-444a-a7fd-4665bf63f5f9","amplifon-france-69300-caluire-et-cuire","AMPLIFON FRANCE","69300","Caluire-et-Cuire","2  CHE DU VIEUX CREPIEUX","69"
"ea098d15-2286-4bb4-b83f-ac909ebe572e","sonova-france-69500-bron","SONOVA FRANCE","69500","Bron","5  RUE MARYSE BASTIE","69"
"fc997d89-7cc7-42c7-a9f2-a187856331e0","amplifon-france-69290-craponne","AMPLIFON FRANCE","69290","Craponne","118  VOIE ROMAINE","69"
"ab87e33c-2dc3-4647-b853-dc8ebc4b3526","amplifon-france-69290-craponne-2","AMPLIFON FRANCE","69290","Craponne","102  AV PIERRE DUMOND","69"
"76739462-69d9-499c-a14d-df6d4f763fa3","amplifon-france-69740-genas","AMPLIFON FRANCE","69740","Genas","42  RUE DE LA REPUBLIQUE","69"
"2249e371-606a-4c4d-b0db-21cfd994d99f","amplifon-france-69003-lyon-3e-arrondissement","AMPLIFON FRANCE","69003","Lyon 3e  Arrondissement","77  CRS DU DOCTEUR LONG","69"
"6e0418a4-dddd-463d-9ac5-e553949b6096","amplifon-france-61100-flers","AMPLIFON FRANCE","61100","Flers","RTE DE DOMFRONT","61"
"8e85e804-257a-4cb5-90d3-80b9bb21ebdc","amplifon-france-69250-neuville-sur-saone","AMPLIFON FRANCE","69250","Neuville-sur-Saône","45  RUE DE LA REPUBLIQUE","69"
"435d0e97-7b1e-44ae-9ea1-b830bc28f1c7","amplifon-france-69170-tarare","AMPLIFON FRANCE","69170","Tarare","20  AV CHARLES DE GAULLE","69"
"54991063-3b22-40bf-ab97-2f8b96389441","amplifon-france-69100-villeurbanne","AMPLIFON FRANCE","69100","Villeurbanne","23  RUE MICHEL SERVET","69"
"22ad4f78-2938-4d65-b0bf-9e2dc70fece9","sas-sonova-audiological-care-france-audi-71150","SAS SONOVA AUDIOLOGICAL CARE FRANCE AUDI","71150","","14 Avenue DU GENERAL DE GAULLE","71"
"adaf4d85-7153-4914-a48f-943d950e94e0","amplifon-france-51200-epernay","AMPLIFON FRANCE","51200","Épernay","16  RUE DU GENERAL LECLERC","51"
"fd13ece9-4e91-4786-a0dd-e3be3f73d126","amplifon-france-58000-nevers","AMPLIFON FRANCE","58000","Nevers","37  BD VICTOR HUGO","58"
"83e27c1b-d5d6-438b-af48-07c1d82e4ec3","sonova-audiological-care-france-sas-71880-chatenoy-le-royal","SONOVA AUDIOLOGICAL CARE FRANCE SAS","71880","Châtenoy-le-Royal","12  AV MAURICE RAVEL","71"
"52e63e52-bfd1-4252-b1a1-eeca5de5808f","amplifon-france-50100-cherbourg-en-cotentin","AMPLIFON FRANCE","50100","Cherbourg-en-Cotentin","12 Place DE LA FONTAINE","50"
"f0590765-1bd1-4638-9eba-ac17bbba1e10","amplifon-france-56100-lorient","AMPLIFON FRANCE","56100","Lorient","11  PL ALSACE LORRAINE","56"
"a2272545-6f43-4465-8aff-7b5f517f9abd","amplifon-france-54150-val-de-briey","AMPLIFON FRANCE","54150","Val de Briey","5  RUE RAYMOND MONDON","54"
"39d84a71-12e9-45a9-affc-93b8386fe0a6","patient-transport-systems-france-sainghin-en-melantois-0013","PATIENT TRANSPORT SYSTEMS FRANCE","59262","SAINGHIN-EN-MELANTOIS","194 RUE DU MARECHAL LECLERC","59"
"106958a8-363a-4684-9bbe-61d7db49b4a1","sonova-audiological-care-france-sas-56340-plouharnel","SONOVA AUDIOLOGICAL CARE FRANCE SAS","56340","Plouharnel","8  AV D AURAY","56"
"6d87ee7e-20fb-42e4-9b14-346dff916076","sas-acuitis-france-75001","SAS ACUITIS FRANCE","75001","","84 Rue RAMBUTEAU","75"
"874860c0-d499-40f8-bd4d-3ac40446cb0e","amplifon-france-63600-ambert","AMPLIFON FRANCE","63600","Ambert","2  RUE DE LA REPUBLIQUE","63"
"daa9d168-4deb-4ef8-9675-a220758a7e24","amplifon-france-75014-paris-14e-arrondissement","AMPLIFON FRANCE","75014","Paris 14e  Arrondissement","9  BD ROMAIN ROLLAND","75"
"10b53018-2933-4655-9dd2-ee772506ba50","amplifon-france-75014-paris-14e-arrondissement-2","AMPLIFON FRANCE","75014","Paris 14e  Arrondissement","26  AV JEAN MOULIN","75"
"da980bde-8f3a-48cd-8a20-0dce77ac0f3e","amplifon-france-75017-paris-17e-arrondissement","AMPLIFON FRANCE","75017","Paris 17e  Arrondissement","58  AV DE WAGRAM","75"
"a2edd080-a430-4555-8fba-66591b4c6951","amplifon-france-75007-paris-7e-arrondissement","AMPLIFON FRANCE","75007","Paris 7e  Arrondissement","33  AV DE LA MOTTE PICQUET","75"
"c07a7dd1-1747-43df-84ac-e8b5aa54b30d","sonova-audiological-care-france-sas-75007-paris-7e-arrondissement","SONOVA AUDIOLOGICAL CARE FRANCE SAS","75007","Paris 7e  Arrondissement","73  RUE ST DOMINIQUE","75"
"d5ceac18-d847-4460-ae13-c6987dfabafa","amplifon-france-76170-lillebonne","AMPLIFON FRANCE","76170","Lillebonne","24  RUE GAMBETTA","76"
"9b589724-41ca-474b-9f52-5f831162d7d0","amplifon-france-76600-le-havre","AMPLIFON FRANCE","76600","Le Havre","32  PL DE L HOTEL DE VILLE","76"
"47d8b7b3-6935-4774-a8e6-b59e8402d416","sas-sonova-audiological-care-france-76230","SAS SONOVA AUDIOLOGICAL CARE FRANCE","76230","","224 Rue REPUBLIQUE","76"
"d73ff309-8e6b-49f4-b40b-f96a73badaa2","amplifon-france-61500-sees","AMPLIFON FRANCE","61500","Sées","26  RUE LOUIS FORTON","61"
"b81953c9-6fe6-4921-849c-7d3d4f8403c7","amplifon-france-67000-strasbourg","AMPLIFON FRANCE","67000","Strasbourg","12  RUE JACQUES PEIROTES","67"
"ff5a669b-2eab-4ea9-b2dc-201226dea467","sas-sonova-audiological-care-france-77380","SAS SONOVA AUDIOLOGICAL CARE FRANCE","77380","","39 Avenue DE LA REPUBLIQUE","77"
"e8d8b06f-4137-4c5b-a5a6-03e1e218b32b","amplifon-france-67250-soultz-sous-forets","AMPLIFON FRANCE","67250","Soultz-sous-Forêts","40  RUE DES BARONS DE FLECKENSTEIN","67"
"13d56346-a720-4051-a050-9982afba0722","sas-sonova-audiological-care-france-78000","SAS SONOVA AUDIOLOGICAL CARE FRANCE","78000","","1 Rue SAINT SIMON","78"
"f9fbcf78-56a6-4bbc-80b4-8b2798976924","amplifon-france-67000-strasbourg-3","AMPLIFON FRANCE","67000","Strasbourg","1  PL DE L HOMME DE FER","67"
"5a7030cd-cd4b-477d-aa79-4db0e23fd0ff","amplifon-france-63430-pont-du-chateau","AMPLIFON FRANCE","63430","Pont-du-Château","3  CHE DE LA LISSANDRE","63"
"332e6659-547a-457b-9da3-1bbe7aad7591","sas-sanova-audiological-care-france-81700","SAS SANOVA AUDIOLOGICAL CARE FRANCE","81700","","6 Rue DU MARCHE","81"
"70de130b-b546-476e-a32c-4df719f7308d","amplifon-france-81500-lavaur","AMPLIFON FRANCE","81500","Lavaur","10  PL DU VIEUX MARCHE","81"
"d2907925-45b6-455d-b4c1-e37b0c2af6f7","amplifon-france-66240-saint-esteve","AMPLIFON FRANCE","66240","Saint-Estève","28  AV DE LA MIRANDE","66"
"e25c7300-e356-4245-ad92-87c4f8036320","sonova-audiological-care-france-sas-66200-latour-bas-elne","SONOVA AUDIOLOGICAL CARE FRANCE SAS","66200","Latour-Bas-Elne","AV D'ELNE","66"
"07fbe372-eea6-4941-ad6e-4eee8fbbc3c0","amplifon-france-83110-sanary-sur-mer","AMPLIFON FRANCE","83110","Sanary-sur-Mer","14  PL ALBERT CAVET","83"
"ce825994-2010-4e36-b626-2947e6610d67","amplifon-france-69002-lyon-2e-arrondissement","AMPLIFON FRANCE","69002","Lyon 2e  Arrondissement","5  PL DES CORDELIERS","69"
"61fe1af4-95da-42c3-8d98-2ca864dbf524","amplifon-france-84100-orange","AMPLIFON FRANCE","84100","Orange","79  AV CHARLES DE GAULLE","84"
"879b0a35-703c-4e85-9fa7-3d1f2721060a","amplifon-france-85300-challans","AMPLIFON FRANCE","85300","Challans","49  RUE DES SABLES","85"
"0b9e5c01-87c1-4f59-a2cc-59cc257b931b","amplifon-france-85360-la-tranche-sur-mer","AMPLIFON FRANCE","85360","La Tranche-sur-Mer","25  RUE DU PERTHUIS BRETON","85"
"0563a9d1-9b5e-4d7e-ada8-754dd738634d","amplifon-france-67600-selestat","AMPLIFON FRANCE","67600","Sélestat","14  RUE PRESIDT RAY POINCARE","67"
"c3242fe9-5d85-4f1f-9393-2642be9bcd47","sonova-audiological-care-france-sas-86100-chatellerault","SONOVA AUDIOLOGICAL CARE FRANCE SAS","86100","Châtellerault","23  PL DUPLEIX","86"
"6e255232-cbb2-461d-b574-0b3238d497a3","sonova-audiological-care-france-sas-62000-arras-2","SONOVA AUDIOLOGICAL CARE FRANCE SAS","62000","Arras","39  RUE GAMBETTA","62"
"eb498956-a075-44c3-b1c2-00eeffa2a2cf","amplifon-france-88100-saint-die-des-vosges-2","AMPLIFON FRANCE","88100","Saint-Dié-des-Vosges","48  RUE THIERS","88"
"b0049028-6076-4d9c-ac64-50abecdb6f1b","sonova-audiological-care-france-sas-88600-bruyeres","SONOVA AUDIOLOGICAL CARE FRANCE SAS","88600","Bruyères","8  RUE DE GERARDMER","88"
"4d66ce8b-35ab-489d-9eac-fcb1f4a9638b","sas-sonova-audiological-care-france-88100","SAS SONOVA AUDIOLOGICAL CARE FRANCE","88100","","35 Rue SAINT CHARLES","88"
"583c0a52-40ce-4f12-af77-ac69e8e775f5","amplifon-france-89100-sens","AMPLIFON FRANCE","89100","Sens","25  RUE GENERAL DUCHESNE","89"
"bc6d6d05-66b8-40e7-8276-af3ab82536bb","amplifon-france-89000-auxerre","AMPLIFON FRANCE","89000","Auxerre","127  RUE DE PARIS","89"
"c1c913a5-c649-4bca-aeb8-e75cebcc345e","amplifon-france-89200-avallon","AMPLIFON FRANCE","89200","Avallon","3  GDE RUE ARISTIDE BRIAND","89"
"d8f2c721-b056-4d46-a921-8185bd5d4ba2","sas-sonova-audiological-care-france-68000","SAS SONOVA AUDIOLOGICAL CARE FRANCE","68000","","7 Avenue DE FRIBOURG","68"
"5962aac3-15af-48d6-b5d4-c2731fc82fbc","sonova-audiological-care-france-sas-68510-sierentz","SONOVA AUDIOLOGICAL CARE FRANCE SAS","68510","Sierentz","56  RUE POINCARE","68"
"c6a6276a-760b-46c4-9ce8-be2257f12930","sonova-audiological-care-france-sas-91450","SONOVA AUDIOLOGICAL CARE FRANCE SAS","91450","","24 Rue DES FRANCS BOURGEOIS","91"
"ed2e838f-78bd-4852-ad3d-163cb1f99333","amplifon-france-69210-l-arbresle","AMPLIFON FRANCE","69210","L'Arbresle","17  RUE GABRIEL PERI","69"
"2197a0f8-a35e-41c3-8c9d-645646ab8262","amplifon-france-67240-bischwiller","AMPLIFON FRANCE","67240","Bischwiller","14  RUE RAYMOND POINCARE","67"
"a3903750-824d-48a7-afce-139019e1d7ac","amplifon-france-92340-bourg-la-reine","AMPLIFON FRANCE","92340","Bourg-la-Reine","25  AV DU GENERAL LECLERC","92"
"cb0781b3-eed6-4bfe-bcbc-f1a71c5275d2","amplifon-france-92140-clamart","AMPLIFON FRANCE","92140","Clamart","28  AV JEAN JAURES","92"
"31cadc76-967a-4dc7-b562-e9dbe3255ad2","amplifon-france-92130-issy-les-moulineaux","AMPLIFON FRANCE","92130","Issy-les-Moulineaux","20  RUE VAUDETARD","92"
"74e5e5cb-e940-45b8-af97-c4949a047471","amplifon-france-92120-montrouge","AMPLIFON FRANCE","92120","Montrouge","96  AV DE LA REPUBLIQUE","92"
"c29d2e7f-4d0d-4f4a-9bc2-716e525f8dc9","amplifon-france-71000-macon","AMPLIFON FRANCE","71000","Mâcon","333  RUE CARNOT","71"
"6e0182eb-a77c-43c8-b70e-c92bd731e353","amplifon-france-67700-saverne","AMPLIFON FRANCE","67700","Saverne","4  GRAND RUE","67"
"8d6169ad-a206-478a-aa7d-ffff7de37251","amplifon-france-69500-bron","AMPLIFON FRANCE","69500","Bron","150  AV FRANKLIN ROOSEVELT","69"
"69dfb8ac-27ad-4aa7-acfb-2e2d2da4cb43","vyv3-ile-de-france-75014-paris-14e-arrondissement","VYV3 ILE-DE-FRANCE","75014","Paris 14e  Arrondissement","98  RUE D ALESIA","75"
"254ec89c-7d36-4ec2-b602-7d334d87ebf6","sonova-audiological-care-france-sas-93600-aulnay-sous-bois","SONOVA AUDIOLOGICAL CARE FRANCE SAS","93600","Aulnay-sous-Bois","18  BD STRASBOURG","93"
"9e236e33-2ed4-4a8c-bfc9-8ed25950489e","amplifon-france-93300-aubervilliers","AMPLIFON FRANCE","93300","Aubervilliers","8  RUE DE LA COURNEUVE","93"
"b4abc623-5aa8-4e74-b2e6-8613ddca33d0","amplifon-france-93220-gagny","AMPLIFON FRANCE","93220","Gagny","29  AV JEAN JAURES","93"
"15e2aa6c-79ec-41b6-9d04-320d215bd642","amplifon-france-93260-les-lilas","AMPLIFON FRANCE","93260","Les Lilas","130  RUE DE PARIS","93"
"4049e8e0-a916-4057-9587-20741f6cbe33","amplifon-france-93190-livry-gargan","AMPLIFON FRANCE","93190","Livry-Gargan","32  BD CHANZY","93"
"f0567f7e-f6a9-4b26-a121-0a6a35ec5e48","acuitis-france-75017-paris-17e-arrondissement","ACUITIS FRANCE","75017","Paris 17e  Arrondissement","1  PL DES TERNES","75"
"0f757217-2feb-4c5a-92f9-07ee402240f6","amplifon-france-74100-annemasse","AMPLIFON FRANCE","74100","Annemasse","4  RUE RENE BLANC","74"
"e97c8e67-039c-49e5-be87-108ac75f7184","amplifon-france-94420-le-plessis-trevise","AMPLIFON FRANCE","94420","Le Plessis-Trévise","10  AV DU GENERAL DE GAULLE","94"
"0d1d4e34-aef2-4f32-b598-accb59c13bec","amplifon-france-75116-paris-16e-arrondissement","AMPLIFON FRANCE","75116","Paris 16e  Arrondissement","98  RUE DE LONGCHAMP","75"
"304a09e5-7377-4aaa-a6de-0cce35bd7009","amplifon-france-69160-tassin-la-demi-lune","AMPLIFON FRANCE","69160","Tassin-la-Demi-Lune","67  AV DE LA REPUBLIQUE","69"
"406fffe2-6ce4-4819-8b03-b436735ba972","union-des-mutuelles-de-france-mont-blanc-74200-thonon-les-bains","UNION DES MUTUELLES DE FRANCE MONT BLANC","74200","Thonon-les-Bains","3  RUE DE L HOTEL DIEU","74"
"b0f9b255-ac53-4071-9d0f-32b2e9a57793","sonova-audiological-care-france-sas-73700-bourg-saint-maurice","SONOVA AUDIOLOGICAL CARE FRANCE SAS","73700","Bourg-Saint-Maurice","63  RTE DE MONTRIGON","73"
"2561e927-189e-48f7-aed2-d1942706933b","amplifon-france-75015-paris-15e-arrondissement-2","AMPLIFON FRANCE","75015","Paris 15e  Arrondissement","7  RUE HUMBLOT","75"
"1cc2eb66-4db6-48af-b3b8-eaf61bff1d6a","sas-sonova-audiological-care-france-04200","SAS SONOVA AUDIOLOGICAL CARE FRANCE","04200","","11 Avenue JEAN JAURES","04"
"c951896a-1f87-4fd8-9869-f7a750fa5b7c","amplifon-france-11400-castelnaudary","AMPLIFON FRANCE","11400","Castelnaudary","10  CRS DE LA REPUBLIQUE","11"
"8bf2ad33-c42e-4b53-a5f9-1d7a3a2ee7e8","fotofinder-france-paris-0015","FOTOFINDER FRANCE","75017","PARIS","3 RUE DU COLONEL MOLL","75"
"cbdaf6b9-ec3b-4873-9a5c-d9088fe31828","hope-care-france-sas-paris-0014","HOPE CARE FRANCE SAS","75013","PARIS","8 RUE JEAN ANTOINE DE BAIF FUTURE4CARE WATT-BIOPARK","75"
"3f16e1d9-39dc-4caa-9f33-1b10bdf45a3a","amplifon-france-01110-plateau-d-hauteville","AMPLIFON FRANCE","01110","Plateau d'Hauteville","53  RUE MASONOD","01"
"b9804c9b-c153-4247-af64-9a623e5dcc46","sonova-audiological-care-france-sas-19360","SONOVA AUDIOLOGICAL CARE FRANCE SAS","19360","","3 Avenue DU 15 AOUT 1944","19"
"124e4ea9-c326-4388-964b-9659cc0097d6","sas-sonova-audiological-care-france-09000","SAS SONOVA AUDIOLOGICAL CARE FRANCE","09000","","34 Rue DELCASSE","09"
"9dd93eef-b9e8-4250-b304-c41ea9ca6d2c","sonova-audiological-care-france-sas-11100-narbonne","SONOVA AUDIOLOGICAL CARE FRANCE SAS","11100","Narbonne","9  QUAI VICTOR HUGO","11"
"f19a8d30-a632-4016-b726-004c79e9bdfb","sonova-audiological-care-france-sas-14280-saint-contest","SONOVA AUDIOLOGICAL CARE FRANCE SAS","14280","Saint-Contest","10  RUE JANE ADDAMS","14"
"33c7d404-3e2e-449e-894f-e519d9c40bfe","amplifon-france-07000-privas","AMPLIFON FRANCE","07000","Privas","1  RUE DE LA REPUBLIQUE","07"
"a07837b8-4970-4409-b68a-da2ec4375408","eli-innovation-france-venissieux-0025","ELI INNOVATION FRANCE","69200","VENISSIEUX","73 ROUTE DE CORBAS","69"
"9bfbd872-c116-49b9-ba01-26a9c596bec7","amplifon-france-10000-troyes","AMPLIFON FRANCE","10000","Troyes","45  BD DU QUATORZE JUILLET","10"
